id,rating,review_content,likes,game_name,label
33133,5.0,官方要不出个樱花手刀，绝对大受好评的说[EMOJI][EMOJI],1,元气骑士,3
33789,5.0,菜鸟一个，希望游戏越来越好,1,元气骑士,3
33721,5.0,删完重新下载回来号没了[NUM],1,元气骑士,3
33144,4.0,优化优化吧，卡成PPT了,2,元气骑士,3
33413,1.0,我已经没有玩这个游戏的欲望了，它已经变味了,2,元气骑士,3
33021,1.0,云存档功能做的很乱，客服这个游戏基本可以说没有，还不如一般小程序游戏的客服,1,元气骑士,3
33819,5.0,一晃玩了十多年了，大学[NUM]年，工作了也七八年了，无需多言了,1,元气骑士,3
33720,4.0,有bug，从花园收取的天赋，进入关卡后不显示，都消失了。,3,元气骑士,3
33005,2.0,所以我[NUM]一个买的，现在[NUM]四个，还带个场景是吗？[EMOJI][EMOJI]上游戏非得联网是什么东西？[EMOJI][EMOJI]最开始不用联网直接就能玩不行吗？[EMOJI][EMOJI]越做越回去，氪金的地方倒是越来越多[EMOJI][EMOJI]刚出那年就玩过了，还吞了我一个存档，找都找不回[EMOJI][EMOJI],2,元气骑士,3
33932,3.0,客服你出来，大厅那个展示版，点进去，里面画不是英文就是韩文，你给谁看哪？为什么不是中国字？,1,元气骑士,3
33349,1.0,披风碎片刷了一个月了，你猜怎么着，没出[EMOJI][EMOJI],1,元气骑士,3
33122,3.0,皮套王子新皮肤的初武索敌有问题，打不到上下方的怪,1,元气骑士,3
33858,5.0,[NUM]年我才[NUM]岁，当时是因为看见我姐在玩，我就想着应该挺好玩的于是下了一个在我妈的手机里玩，差不多一年后我姐就没玩了，可是我却被元气骑士勾了魂。在之后的时间里，我也有去玩过一些在同学间流行的游戏像是王者荣耀，打上钻石后因为后面要人脸识别就没玩了。 在学校真的真的很少有人玩元气骑士，我开始感到有些自卑，我就觉得我是一个很孤僻的人，不去玩能和同学社交的游戏，而是一心扑到冷门的游戏上。 在游玩的时候也是犯过错误，下载破解版来玩，也不是联机，就是单机玩一些要氪金的角色，甚至为了玩破解版，我还把本来的正版删了，我是从来没有过上存云端，当时也是不知道有这东西，之后手机换了一台，之前的号也找不回来了福，幸好年纪小还没去充钱，也是病急乱投医，听说渠道服可以找回号，结果在九游就一直玩下去，中间感觉渠道服有点丢脸还想换回到官服，结果不会搞这个，最后也是成功把九游的号也不知道怎么就弄成要重新过新手教...,250,元气骑士,3
33889,5.0,小元越来越好玩了，能音乐聊天那就更好了。,1,元气骑士,3
33712,5.0,好玩，新手福利多多,1,元气骑士,3
33686,4.0,元气骑士这款游戏非常值得体验与游玩，非常适合与朋友一起开黑，里面角色丰富， 技能多样，有着不同的玩法，美中不足的是有近一半的角色需要用金钱解锁，不过可以理解，毕竟游戏中有很多途径可以获得角色试用劵。,1,元气骑士,3
33433,5.0,感觉奇械城和巨石山脉有点乏味了，希望凉屋加强一下这两个地牢的强度,4,元气骑士,3
33084,1.0,我白花钱了？要不你就弄好再更新，我玩尼玛呢？皮[NUM],5,元气骑士,3
33641,1.0,很不错哦，误点广告后持续广告弹窗，关都关不掉，很赞[EMOJI] [EMOJI] 以前经常玩，现在回归，都成这样了。 到底是回忆加了分，还是本来就这样？活动也没什么吸引人的，玩两下就腻了，就这样吧，挺失望的。,2,元气骑士,3
33295,5.0,[EMOJI][EMOJI]游戏难度： 一般，符合肉鸽游戏的难度 [EMOJI][EMOJI]可玩性： 高，地图种类多，怪物多样化，boss各有特点，还有各种有趣的武器可以体验 [EMOJI][EMOJI]画面音乐： 画面是像素风，音乐充满了激情灵动，很好听 [EMOJI] [EMOJI] 建议： 加强一下雇佣兵，给个技能，提高基础血量，特别是吊炸天难度，那个雇佣兵几乎活不过一个小关，所以我觉得增强雇佣兵是很有必要的，如果再丰富雇佣兵的台词，比如进入新的关卡，或者打败boss触发台词，也能增强趣味性，如果能有剧情就更好了,12,元气骑士,3
33573,5.0,非常好的游戏，使我的心脏跳动,1,元气骑士,3
33135,4.0,大家饿少女三技能怎么是原皮，快快优化[EMOJI][EMOJI],4,元气骑士,3
33360,5.0,我要玩元气骑士（毒瘾发作） 我从[NUM]年就开始玩了，游戏真的是越做越好。,1,元气骑士,3
33749,2.0,补档：一个人只能砍一刀，合着[NUM]个人里面至多只有[NUM]个人能拿到皮肤，这还是理想情况下其他[NUM]个人都砍给他，我真是想破脑袋都想不明白你是怎么搞出这种油麦活动的[EMOJI][EMOJI],7,元气骑士,3
33920,1.0,这蓝图爆率越来越迷，红紫爵士蓝图秒掉，绿爵士蓝图刷了[NUM]多局，硬是不掉，邪能披风碎屑出处还显示未知，反应是不是bug，问客服，理都不理，架子是越来越大了,1,元气骑士,3
33658,5.0,耐肝，又可以和好友一起玩，还可以暂停,1,元气骑士,3
33099,2.0,前台玩元气 后台挂B站 上版本都是正常的 这版本进一关给我后台B站暂停一次 估计其他视频平台也是这样 以前都没有这个问题的 赶紧改回去吧,3,元气骑士,3
33833,3.0,断断续续玩过大概[NUM]年，现在东西太多了，平时闯关就行了，太多花里胡哨的东西了，好麻烦,2,元气骑士,3
33569,1.0,你是真玩不起啊，春节出个火力全开模式都不让零氪玩付费角色，给人一种想给福利又给不起的感觉，能别打肿脸充胖子了吗？[EMOJI][EMOJI],1,元气骑士,3
33041,2.0,没啥好说的，简单一句话，见不得玩家好,3,元气骑士,3
33648,5.0,从幼儿园时就开始接触，现在上中学还在玩，本来对这款游戏并没有太大的兴趣，因为那时候连一村都过不去，但现在可以造的东西多了，过关就快多了。 从小时候连一村都过不去到现在毕业还是有很大的成就的，哪怕是被王者影响过，但还是坚持下来了。,1,元气骑士,3
33169,5.0,跟朋友一起玩很开心，还是那句话，朋友是游戏的最高配置[EMOJI][EMOJI],1,元气骑士,3
33578,1.0,账号找不回来就不能搞个QQ微信登录吗,1,元气骑士,3
33706,5.0,出bug了，古大陆武器无法攻击，攻击不显示，快快处理[EMOJI][EMOJI],1,元气骑士,3
33590,5.0,好玩 hh 好久没玩了现在又来玩了,2,元气骑士,3
33008,1.0,游戏结束后无限制跳广告？,1,元气骑士,3
33477,3.0,游戏挺好玩的。可是云端储存这块儿很拉垮。,1,元气骑士,3
33955,5.0,很好的肉鸽游戏,1,元气骑士,3
33860,5.0,从刚刚出来就开始玩，比现世面上的狗屎好太多,1,元气骑士,3
33787,3.0,特效太明显了。怪都看不见在哪里。我号都被封了,1,元气骑士,3
32994,2.0,试炼打石头人对面激光我站墙角冲拳结果战意调回蓝色你说为什么,1,元气骑士,3
33743,2.0,一个好好的游戏被广告毁了，什么逆天公司，掉钱眼里了，打完一局自动跳广告，真会玩,5,元气骑士,3
33174,1.0,一个账号登录的游戏 不自动上传云存档 我手机丢失了之前获得的联动人物皮肤宠物都没了 问客服客服也不给恢复 没过分要求就要恢复一下活动获得的一个人物一个皮肤俩宠物 这游戏也冲了几百 删除了 当喂dog了,1,元气骑士,3
33280,5.0,运营一言难尽,1,元气骑士,3
33883,1.0,更新过后玩了好久的 账号丢失,2,元气骑士,3
33774,5.0,好玩是好玩，但是可不可以把Boss打死之后弹幕给清除，因为这事死好几次了[EMOJI][EMOJI],2,元气骑士,3
33106,4.0,今天遇到big了不知道咋卡出来的攻速贼快 甚至还有减攻速buff，然后伤害[NUM]多暴击[NUM]多碰一下怪就似[EMOJI] [EMOJI] 给玩爽了,1,元气骑士,3
33832,5.0,不知道是不是我对像素类游戏的喜爱，这感觉玩不腻啊,1,元气骑士,3
33546,4.0,游戏是好游戏，但bug好多，局域网联机之后，莫名吞我一万蓝币为什么？,1,元气骑士,3
33780,1.0,怎么搞的，更新之后存档没了，云存档也没了，那充的技能和皮肤算什么，能不能关注下这个问题,2,元气骑士,3
33845,2.0,我也觉得很愤怒，明明元气只是听到了玩家真实的呼声，为何有那么多人反对（这条[NUM]。[NUM]，截图发给群管，括号内删除）,47,元气骑士,3
33828,5.0,我倚天剑随便按几下清屏了，《射击游戏》,1,元气骑士,3
33533,2.0,热更新把本地数据全黑第一游,4,元气骑士,3
33009,1.0,联机进不去，创建不了（目前两个月了） 在官方板块儿下面留言也没修复（不看，不修复） 官方QQ（纯摆设）排不完的队，按照要求做也没用 反馈完全没有效果（你要氪金？那你要小心了）,3,元气骑士,3
33148,5.0,好玩是好玩，但是好友系统能不能不要就那么几个句子，改成自己打字行不凉屋，什么时候能自由打字啊啊啊啊，快点更新自由打字,5,元气骑士,3
33877,1.0,我想问问为什么每次更新版本都要让玩家找半天云端存档和本地存档怎么统一，多少老玩家因为版本更新找不到原存档，不解决问题不调整平衡反而继续出皮肤捞金，凉屋你是这个[EMOJI] [EMOJI],2,元气骑士,3
33380,2.0,三国的boss做的真不行，没有机制，全是数值。九血五盾只能埃两下AOE的子弹，还不吃冰冻控制。一套下来怎么死的都不知道,1,元气骑士,3
33080,2.0,新赛季总体上还行，就是开芯片很头痛，前期一红一蓝升满后可以开始割草，开芯片有个小技巧，每天芯片顺序都是固定，建议每天开两个箱子，没开出想要的赶紧读档等第二天刷新，这样可以四个箱子开出自已想要的两块，而且精炼太坑了，战斗后局内的芯片也不会带出来，一局给的赛季币太少了，虽然每个角色通关还可以，但全部通关后就开始养老了，每天就领那六百赛季币，全角色芯片槽分开太难受了，希望可以优化一下 回游一次是真的给我开眼了，充钱买的角色还能被削弱[EMOJI] [EMOJI] 一个上线那么强的技能，被一堆人吹起来骗人去买，然后又暗削一刀。是不是不想赚钱？你这样搞谁还敢给你充钱？不会赚钱就别赚[EMOJI] [EMOJI],2,元气骑士,3
33363,1.0,越做越回去了，实在玩不下去,1,元气骑士,3
33921,5.0,最喜欢的游戏！玩了挺长时间了吧，几乎是天天打。本人肝帝，超喜欢元气的：）从小学[NUM]年纪就开始玩，真的是童年回忆。我应该永远不会退坑的（除非LW出个像武器养成之类的逆天玩意）。,1,元气骑士,3
33661,1.0,这次的古大陆神器没有上次的好玩，感觉乱七八糟的，武器配件感觉是只会挑那么一两种掉落，升级了还不能回收要换就扔了，也可能是我眼瞎了翻了半天找不到回收的选项。 玩了几局就没有一局能凑出一套的，你要说有很多套装随机性很强的话我也就不说啥了，实际上就那么点东西，这么久过去了和上次区别不大，好像还少东西了。 那个芯片一样的东西感觉像是为了凑内容强行塞了一个让人恶心的要素。几局玩下来没有一点爽的感觉，说简单点就是不好玩。。很垃圾的一个模式。 从[NUM]年玩到现在，这个赛季模式是我感觉最恶心的，新活动模式我感觉还行 （觉得好玩自己去玩，自己发评论，别发我评论底下，我的意见就这样，不接受反驳）,16,元气骑士,3
33645,5.0,我只能说是我这个号从初二干到高三 虽然不是很经常玩 想玩的时候一玩还是十分精彩的,1,元气骑士,3
33795,5.0,一次偶遇换来了如今的奇迹,1,元气骑士,3
33632,5.0,玩了五六年了，删了又下，无聊就会想到他,1,元气骑士,3
33960,1.0,越玩越气，想了想给一星，为什么呢？因为邪王无尽重复率是真的高，老是重复出事件和武器，能不能改一下啊，这既视感这么恶心人吗？[EMOJI][EMOJI],2,元气骑士,3
33306,3.0,我不知道该说什么。每次玩完都会上传存档，前段时间退游一年然后回归，存档全没了，客服也就一句这边看到您只有过这一次存档哦 恢复订单也只能恢复一点点东西。每次玩完或者充完我都会存档记录，这是我的习惯，现在给我丢一句没看到你这边有其他存档哦 我游玩时间也不算长，没资格评价游戏好不好玩，但也不只是[NUM]小时，还有以前渠道服也有玩，从初高中玩到现在，说这么多只是觉得挺寒心的，对账号保护不够，放出记录也没有什么补偿,2,元气骑士,3
33788,3.0,我是一个很少评论的人。真忍不了。在tap tap这里更个新没了。真的没了，打了[NUM]层。奖励都不给我。有点不想打下去了。这款游戏我真的是感觉糟糕透了。这么久的心血，感觉在浪费我的时间。给他三星是真的想让这款游戏越来越好。但是真的这次真不能忍忍不了一点。难受死我了。我都想删了。希望可以把我存档要回来。望周知！！,2,元气骑士,3
33561,4.0,挺好玩的，就是玩久了会腻,1,元气骑士,3
33703,1.0,想玩这个游戏就要有一定的心理准备，可能会某一次更新之后，即使你存档也会上传，你的成就荣誉称号，手刀都不见了，客服像大聪明一样，也管不了。不管肝了多久说没就没找不回来，只剩人物和蓝图，什么武器都没有了锻造不了。 真是个好游戏，祝你蒸蒸日上，真的伤老玩家的心[EMOJI] [EMOJI],2,元气骑士,3
33919,5.0,世界上最遥远的距离，就是明明在眼前，缺遥不可及,1,元气骑士,3
33876,5.0,几个月没有上传云存档为什么云存档就上传不了了啊,3,元气骑士,3
33125,1.0,又更新一堆bug是吧[EMOJI][EMOJI],1,元气骑士,3
33656,1.0,号动不动就没,2,元气骑士,3
33705,4.0,[NUM]。[NUM]：我裂了，B号，小米账号，TapTap的云存档全没了[EMOJI][EMOJI] [NUM]。[NUM]有成就奖励后把进度肝回来了,6,元气骑士,3
33317,1.0,陪了我好多年，好玩耐玩，但是最近开始想着圈钱了？,2,元气骑士,3
33014,1.0,退坑了，再见了，我的童年。,3,元气骑士,3
33696,3.0,肉鸽卖肉，你干脆把所有角色都换成女的吧，卖肉卖到底,4,元气骑士,3
33736,1.0,植物天赋无法携带,1,元气骑士,3
33178,5.0,兄弟们，我好像玩到了破解版的元气骑士了！这钱币花不完,2,元气骑士,3
33358,5.0,认准正版良心游戏，拒绝米池抽卡骗氪,1,元气骑士,3
33300,1.0,看广告自动跳转到别的软件我也忍了，但我切回去的时候直接重启跳过结算了，我坐了五村的牢奖励给我吞完了[EMOJI][EMOJI],1,元气骑士,3
33339,1.0,嗯，没得说啊，我什么时候给过你凉屋权限随意绑定我游戏账号在某一设备上的权限，你凉屋问过吗？从始至终从未有问过，别说绑定了你偷偷将账号绑定在一个设备上，无法改变我把原本的设备找回来，想登上去你告诉我也登不了，这就是你凉屋做的游戏，活该这游戏现在完蛋,3,元气骑士,3
33121,1.0,刚买一个角色一玩就黑屏真有你的,2,元气骑士,3
33453,1.0,这个就说账号问题吧之前很早之前这个账号是没有手机登录的，然后这次出了个账号功能，我以为账号问题能得到解决，结果我用手机号登进去，我的存档和角色都没有了，他给我显示个网络错误，存档获取失败，我还充了钱的,2,元气骑士,3
33830,5.0,第二次通关，算圆了儿时的梦了,1,元气骑士,3
33777,1.0,更新完账号没了[EMOJI][EMOJI]还充了十几块钱,2,元气骑士,3
33001,2.0,越做越烂，我也算是老玩家[NUM]年就玩过这游戏那时候连花园都没有狂战士都没出，当时我的游戏体验还是很好的丰富的武器，角色多样还有各种彩蛋梗，游戏内容也很简洁那时候第一关就一张图，没那么多花里胡哨的模式皮肤还有什么赛季，后面也做了一些更新比如新地图新角色出了更多武器也算不错，但是不知是从啥时候开始，更新越来越朝着皮肤和氪金这个方向了，优化和游戏内容更新的越来越少，你要知道你就是一个地牢闯关游戏，为了捞钱拼命出皮肤和小作文角色，捞着了钱也不多更新优化，白浪费了这么好的游戏，真的越做越烂,4,元气骑士,3
33677,5.0,修一下玄冥的新武器皮肤的二形态的贴图，切枪以后还是一形态的贴图,1,元气骑士,3
33007,4.0,电子Ed的时候才打开，可能是因为以前玩多了,1,元气骑士,3
33104,1.0,扫码游戏，奖励不多难道还那么高，特肝，商品价格高，作为神殿连续七八刷火怪，啥没干亏了[NUM]蓝币，ex,2,元气骑士,3
33629,5.0,好,1,元气骑士,3
33460,1.0,凉屋你会做游戏吗你一个随机数让我掉了[NUM]个小时的蚌才出两个让我到扫凌晨还有那邪王披风碎屑我从八点刷到十一点我知道那是我倒霉但你能加一个保定吗我开了个新号想体验体验新手的感觉那大厅的蓝图让我刷了一周我都没呢么气今天我被这钓鱼都快气死了邪王刷了半天关都没见到一个蚌全是垃圾我是真体会到环境污染的厉害了多亏了你让我有了环保意识你才是中国最好的环保宣传公司,2,元气骑士,3
33971,2.0,你们要是不想做联机模式就别做，bug满天飞，要么技能按不了，要么武器换不了，这边看人死了，他那边还能满地跑，要不一进大厅就闪退了，都多少年了还没优化好，联机还是beta版,1,元气骑士,3
33669,4.0,还行就是bug多,1,元气骑士,3
33588,1.0,很久没玩回归，游戏内大量氪金内容，各种皮肤立绘，界面杂乱，完全没有以前的感觉，,4,元气骑士,3
33803,5.0,正传永远的经典,2,元气骑士,3
33781,5.0,！！已经玩过好几次了，这款游戏很好玩，人物绘图很漂亮,1,元气骑士,3
33834,4.0,角色强度不平衡，这搞的一大部分付费角色完全没有必要了,5,元气骑士,3
33779,4.0,元气总体来说，刚入坑的时候新鲜感是有的。但打久了难免会有些枯燥，希望凉屋大大多增加些玩法和福利（真的求求了，之前写了好几次问卷了）最后希望元气越来越好,3,元气骑士,3
33778,5.0,玩了好多年了手机一款游戏爱了,1,元气骑士,3
33893,3.0,我几年前的taptap号的存档咋没了 有大佬教一下吗,2,元气骑士,3
33602,5.0,非常好玩的童年游戏。,1,元气骑士,3
33468,5.0,过年回家没电脑，找找手机上有啥游戏就想起了元气骑士。 很久没玩了，小鱼干都免费送了，还出了各种乱七八糟的新内容，赛季，好友，徽章，商店的各种捆绑包，武器皮肤什么的。 免费的新角色拉满之后看了一下还有五个付费角色，本来想看看商城有没有角色的捆绑包，能便宜点。结果发现没有，就以后再说吧。 这次新年的活动很爽，叫做什么火力全开？冷却叠上去之后，再配上技能的升级变化，玩起来非常舒服，满足了以前对一个角色要是技能没冷却该有多爽的想法。 炼金最猛，导师把技能元素范围扩大到直径四厘米，新活动的技能升级一次扔出四瓶，一加上冷却，一秒钟可以扔五次，直接扣掉平A键，技能当普攻。比较惊讶的是在药瓶如弹幕的情况下玩起来并没有明显的卡顿，没记错的话，我这还是个[NUM]年的老机器了。 后面又体验了剑豪[NUM]，戏法师[NUM]（记不太清名字了）以及印象最深的[NUM]层狼人[NUM]。 出了第四层，但是现在第四层...,42,元气骑士,3
33375,4.0,凉屋凉屋，官服充小鱼干为什么没有优惠券？,1,元气骑士,3
33518,2.0,我说真的，元骑是真的越来越让我失望了，从小学开始接触，到现在高中，一直在走下坡路 先说最近出的皮肤吧：我承认我零氪党没实力充钱买角色和皮肤，但我相信靠自己肝也能肝出高质量皮肤，结果近几个月内（好像不止几个月），高质量皮肤是真的越来越贵，能肝的皮肤也越来越丑，要么就是皮肤可肝出角色要充钱的，真的让我有心无力，甚至让我感到凉屋策划是不是没赚过钱啊 再说就是玩法问题：赛季皮没眼看，玩法也是真的无聊，新出的第五层卡到毫无游戏体验，新角色和老角色差距太大，枪客和刺客就跟隔壁小龙人和后羿一样，我是真的没有再玩下去的动力了 更搞笑的是，哥们新春就送一个小鱼干[EMOJI][EMOJI]能干嘛？当肥料都嫌少的，和隔壁某游戏过年送三抽有的一拼，我退了，玩不下去了,3,元气骑士,3
33565,5.0,新赛季很好玩，我目前玩了挺久了，我喜欢的皮肤都能用赛季币购买，而且还送了几个小鱼干，只不过元气骑士官方你告诉我为什么新手登陆能领十个小鱼干？！！还有一点就是我玩新赛季那个火力全开模式，无语了，玩到最后想购买食品居然购买不到！买都买不到，而且那个刷新商品也变成免费的了！难道是我把食品买完了吗？,1,元气骑士,3
33627,4.0,凉屋坚持的本心,1,元气骑士,3
33227,3.0,修修你那联机bug叭求求了，局域网联机就是一坨，不行让雍正来修，因为雍正专治八阿哥[EMOJI][EMOJI],2,元气骑士,3
33031,4.0,你真是无敌了，昨天刚买的皮套三技能，今天连个公告都不发，直接削弱。昨天还能站撸绿爵士今天战勇根本叠不上，皮套秒爆。新版本bug一堆，我现在玩元气甚至不能听音乐，玩个远程联机本来好好的，队友突然就掉线了，昨天打个周挑战，初始房间碰到德鲁伊对话一下，他直接给我几百条狼，把我卡成ppt。皮肤是越出越多，都快赶上武器数量了，有时间削弱技能做皮肤，你还不如加强下老技能和老武器。 新版精二改的一坨，原本的一击清屏脱手技，改成现在的区域范围锁定技，虽然对单提升了，但你那个技能轮盘手感太差了，跟警三一样。以前的精二只要蓄力就好，还能用手上的武器自保，新版不仅要蓄力还要还要靠近敌人锁定，自保能力更差，不如原版加上追踪索敌再减两秒cd。精三除了cd和风精灵，其他加强都是蚊子腿，怎么皮二咒二警一加强数值给的那么慷慨，到精灵这里就蚊子腿，又没有新机制，建议加强另外两只，常驻一只精灵，技能用来切换另外两只。 皮三官...,11,元气骑士,3
33057,1.0,皮三出完皮肤就削弱暗砍[NUM],9,元气骑士,3
32990,4.0,近几次更新挺有意思，可惜已经退了，不过还是打个分,5,元气骑士,3
33111,5.0,我干嘛下载不了啊，现在,2,元气骑士,3
33607,5.0,邪能披风不能获取的bug修复了吗,1,元气骑士,3
33707,5.0,神话武器返厂，好[EMOJI] [EMOJI],1,元气骑士,3
33694,5.0,很喜欢像素风的游戏，这个游戏也是童年经典玩爽了，玩爽了,1,元气骑士,3
33637,1.0,真有你的官方我这号没干什么就给我封了我还冲了钱了,4,元气骑士,3
33873,4.0,啥时候新赛季啊[EMOJI][EMOJI],1,元气骑士,3
33597,1.0,不是哥们，我的云存档呢？咋回归啥也没了，买的角色皮肤什么的也没了,1,元气骑士,3
33493,3.0,不知道从哪一次更新开始元气的更新再也不像从前那样让人期待了，也许是我们也长大了吧 ——分割线—— 可以再出个冰霜骑士 （火焰骑士） 鱼缸里的鱼也不会动呀，是假鱼吗。。呆板 建议将蓝量直接改成会随时间回复或者击败敌人获得能量球，在大厅的时候攻击能不耗蓝吗。 物品获取： 活动可不可以搞简单点呀，平时没空打呀。不要搞各种无趣活动来让我们肝了。 可以出一些客厅专属音乐磁带。还有客厅现在有点拥挤了，客厅装饰能不能根据赛季变化呀，契合赛季呀，不要割韭菜了，其它增值另说。 还有能不能提高客厅和花园基础设施装饰蓝图获取概率呀。而且赛季币获取途径太有限了，可以出一些赛季小任务什么的。 美术设计： 旧的关卡地形还可以更新迭代呀（旧关卡方块地形审美疲劳了），还有花园周围树林能不能再延伸点呀，那训练桩离花圃也太近了吧！ 游侠二技能在清完小怪后不能穿过关卡门槛，一般非关卡应该不用设置门槛了吧，能不能给道具房和BOS...,32,元气骑士,3
33060,2.0,是燃尽了吗？活动不会做？这跟正常玩有什么区别吗？连快捷浏览词条都懒得做？还想着会有什么新花样？用活动货币升级？死了宠物还消失？你不会做直接删了得了，摆上来敷衍谁？,5,元气骑士,3
33035,4.0,建议可以回归迷迭岛模式，就迷迭岛最好玩,1,元气骑士,3
33543,1.0,玩了那么久的号没了,1,元气骑士,3
33558,2.0,玩了这么久了，凉屋你知道什么是地牢闯关类游戏吗，武器养成你是真的敢上啊凉屋好好好,3,元气骑士,3
33856,1.0,新赛季人物格子不互通简直蠢到爆，而且有的机甲初始自带的机械臂简直弱的一逼根本就不适合一开始用，打吊炸天不用那三个皮肤角色太坐牢了，非常痛苦，如果想用普通角色通关只能慢慢肝抽箱子攒钱升级芯片，这得等到什么时候，我吊炸天通关才[NUM]赛季币。[EMOJI][EMOJI] —— [NUM]可以明显感觉到手感变好和难度降低，期待后期优化 —— 今天看到论坛上有说新赛季逼氪的问题，我觉得重点不在这上边，重要的是这个新赛季做的就不好玩，并且，逼你氪金。我也是两天前金杯就拿到了，玩下来的感觉就是千篇一律，玩的越多越乏味，后边就是麻木的刷刷刷，没啥意思。 这回我是又把三星改成二星了，因为王剑和新赛季刷关回血的特性立刻就被修复了，而对于毒狗和甲虫王无限弹幕这种影响游戏体验的bug，凉屋选择装死。,12,元气骑士,3
33594,1.0,火力全开想玩个技能刷半天，最后也没刷出来，玩都玩不爽,2,元气骑士,3
33724,3.0,不是凉屋还我账号,1,元气骑士,3
33823,4.0,没事可以玩一下，一玩就是一天,1,元气骑士,3
33307,4.0,不理解，死灵法师三技能现在什么情况，遇到导师boss就变成幽灵王等不能收服的boss，是官方有意为之？，那这个技能的意义是什么呢？玩家想玩，玩不上，玩不了,3,元气骑士,3
33013,1.0,退坑了，再见了，我的道士白嫖特性,2,元气骑士,3
33587,2.0,怎么一进联机就卡死？,6,元气骑士,3
33345,5.0,虽然我的大号已经丢了，但我可以重新练小号，这就是从零开始的元气骑士生活[EMOJI] [EMOJI],1,元气骑士,3
33895,4.0,我觉得玩去了不错，难度适中,1,元气骑士,3
33404,4.0,不是？为什么我有一段时间没玩给我号清了登录密码都能输的进去，都能登得上账号，然后账号上什么都没有了，还要打一局游戏才能开启联机模式？ 我的错,1,元气骑士,3
33232,5.0,几个月没碰过了，但是比起其他肉鸽游戏也是数一数二的,7,元气骑士,3
33867,1.0,打开盒子发现里面都是流出来的辣油，好几包都是漏的，问客服说是没封好。我:啊[EMOJI] [EMOJI] 剩下的表面都粘着油，[NUM]袋里只有一半是能吃的。客服说给补偿[NUM]块，笑死。想起来他家之前还因为缺斤短两上过热搜，算了算了就这样吧。为了把还能吃部分的挑出来，沾了一手油。密封包装不密封真的很可怕好吗。希望大家不要买到。 我服了，买一整盒里面好几袋都是漏的，盒子里都是油。不是外面的纸盒漏了，是独立包装是漏的，袋子上也都是油，把没破的挑出来就剩下一半是好的，这么热的天而且也不知道破多久了，破了的肯定没法吃了，只能都扔了。现在满手都是漏的油，还损失了半盒。非常差的一次购物体验。,17,元气骑士,3
33584,4.0,和朋友联机非常好玩,1,元气骑士,3
33670,5.0,这个非常好玩，并且我连续通关，而且还是两把蓝色武器，里面的活动也是非常的very good [EMOJI] [EMOJI] 耐玩性： 非常好 [EMOJI][EMOJI]随机性设计： 一般 [EMOJI][EMOJI]游戏难度： 一点都不难 [EMOJI][EMOJI]可玩性： 非常推荐,1,元气骑士,3
33967,5.0,很难得的优秀游戏，且玩且珍惜,1,元气骑士,3
33529,5.0,[NUM]年老玩家，给个支持[EMOJI][EMOJI],1,元气骑士,3
33942,3.0,总体来说挺好，就是局域网联机经常出现联机双方画面不一样和无法切换武器，无法释放技能,2,元气骑士,3
33817,1.0,之前玩了一段时间，卸载了又下回来，之前玩的所有数据全部丢失，直接恢复到新手,1,元气骑士,3
33762,4.0,[EMOJI][EMOJI]游戏难度：挺简单的[EMOJI][EMOJI]，但是没有手法和好装备还是挺难的[EMOJI] [EMOJI] 可玩性：武器很多[EMOJI] [EMOJI] 建议：增加点新怪物[EMOJI][EMOJI],2,元气骑士,3
33270,1.0,一个破验证码都发不过来,1,元气骑士,3
33798,4.0,[EMOJI] [EMOJI] 耐玩性： 产能有点低，玩久了容易腻,3,元气骑士,3
33980,5.0,挺好玩的，在多加活动就更好了,1,元气骑士,3
33451,3.0,这个版本的古大陆虽然没有以前的古大陆好，但总体还是能玩，可以。（比上版本大大指挥官好了不少）目前版本基于一个比较平稳的状态，顺带一提春节火力全开活动十分给力，挺好玩。对于我这个[NUM]正式入坑的老玩家（通关证书截图换手机之后就没了，只能拿出六位数ID了）来说，能找到一些之前的感觉，新人也推荐在现版本入。 但是，问题其实还是多，并且有暴雷的风险 点明元气游玩方面目前的核心问题 元气骑士这种肉鸽游戏，玩家群体肯定是以肉鸽玩家为主，看中的就是随机天赋，随机武器，技能只起辅助作用，以天赋武器随机事件为中心构建出一套精彩的搭配组合而通关，这才是游戏的核心玩法。然而，大厅雕像，大厅饮料机，花园天赋和锻造武器却改变了这一切，使得游戏的随机性大大降低，固定的套路也催生了诸如警二自然法杖 狂二电弧手里剑之类的小鬼。从出花园和锻造所的时候起，元气其实就已经开始跑偏了，这也是我第一次退坑的原因。后来我渐渐接受...,79,元气骑士,3
33985,1.0,不是，给我游戏数据清空什么意思，你活不起了啊死游戏[EMOJI] [EMOJI],2,元气骑士,3
33340,5.0,超赞的,1,元气骑士,3
33964,1.0,好久没玩了下载下来玩一玩，打发一下时间，结果每局结算都要等十秒，去点那个读秒的就自动播放广告，无语住了，不知道怎么能玩的下去,1,元气骑士,3
33069,2.0,你游没pvp还要搞暗削小操作，玩家前脚刚花了钱，没过两天就要被背刺，真的是有实力嗷 —— 天天就惦记你那皮肤，bug一堆，关卡玩来玩去就那么多，赛季模式也是依托，联机体验也差的要命[EMOJI][EMOJI],9,元气骑士,3
33890,1.0,天天出[EMOJI] [EMOJI] 付费皮肤闹麻了。联机测试测试了五年，一堆bug从出现到现在完全没修过。,5,元气骑士,3
